# Spherical Bessel functions via up and down recursion
#     logx                 Up Recursion             Down Recursion           Compare Up/Down         Compare Down/GSL         Compare Up/GSL
1.8518696007         -5.5184885423e-03         -5.2684856238e-03        -1.6349545600e+00         1.0000000000e+00         1.0000000000e+00
1.8524799936         -4.9457717798e-03         -3.9411545096e-03        -9.4675093829e-01         1.0000000000e+00         1.0000000000e+00
1.8530895299         -4.3522827732e-03         -2.5790758485e-03        -5.9205895076e-01         1.0000000000e+00         1.0000000000e+00
1.8536982118         -3.7503040400e-03         -1.1956358468e-03        -2.8691433274e-01         1.0000000000e+00         1.0000000000e+00
1.8543060418         -3.1522686209e-03          1.9560674280e-04         0.0000000000e+00         1.0000000000e+00         9.9586036311e-01
1.8549130223         -2.5706300980e-03          1.5810532930e-03         0.0000000000e+00         1.0000000000e+00         9.6672622702e-01
1.8555191557         -2.0177330120e-03          2.9471980251e-03         0.0000000000e+00         1.0000000000e+00         9.3769841630e-01
1.8561244442         -1.5056850207e-03          4.2807594887e-03         0.0000000000e+00         1.0000000000e+00         9.0818080553e-01
1.8567288904         -1.0462321377e-03          5.5688095218e-03         0.0000000000e+00         1.0000000000e+00         8.7753582545e-01
1.8573324964         -6.5063838199e-04          6.7988984370e-03         0.0000000000e+00         1.0000000000e+00         8.4502761585e-01
1.8579352647         -3.2957114695e-04          7.9591752268e-03         0.0000000000e+00         1.0000000000e+00         8.0974627279e-01
1.8585371976         -9.2993574712e-05          9.0385016246e-03         0.0000000000e+00         1.0000000000e+00         7.7049525628e-01
1.8591382973          4.9934805777e-05          1.0026558927e-02        -4.3258290427e-03         9.9841742574e-01         7.2560956204e-01
1.8597385662          9.0947945960e-05          1.0913946552e-02        -7.2382808910e-03         9.9674346467e-01         6.7264043099e-01
1.8603380066          2.2752440307e-05          1.1692271394e-02        -1.6902227830e-03         9.9905098641e-01         6.0776812812e-01
1.8609366207         -1.6090521570e-04          1.2354227126e-02         0.0000000000e+00         1.0000000000e+00         5.2461526280e-01
1.8615344109         -4.6518448368e-04          1.2893662698e-02         0.0000000000e+00         1.0000000000e+00         4.1159209662e-01
1.8621313793         -8.9411101309e-04          1.3305639394e-02         0.0000000000e+00         1.0000000000e+00         2.4509540789e-01
1.8627275283         -1.4505525984e-03          1.3586475919e-02         0.0000000000e+00         1.0000000000e+00         3.1666775950e-02
1.8633228601         -2.1362123926e-03          1.3733781101e-02         0.0000000000e+00         1.0000000000e+00         5.9896383561e-01
1.8639173770         -2.9516412033e-03          1.3746473922e-02         0.0000000000e+00         3.3194751239e-01         1.0000000000e+00
1.8645110811         -3.8962711707e-03          1.3624790716e-02         0.0000000000e+00         5.9070987945e-01         1.0000000000e+00
1.8651039746         -4.9684738794e-03          1.3370279489e-02         0.0000000000e+00         6.5975810763e-01         1.0000000000e+00
1.8656960599         -6.1656471269e-03          1.2985781457e-02         0.0000000000e+00         6.8576705709e-01         1.0000000000e+00
1.8662873391         -7.4843364113e-03          1.2475400001e-02         0.0000000000e+00         6.9488293435e-01         1.0000000000e+00
1.8668778143         -8.9204001077e-03          1.1844457386e-02         0.0000000000e+00         6.9537184569e-01         1.0000000000e+00
1.8674674879         -1.0469231961e-02          1.1099439683e-02         0.0000000000e+00         6.9062127199e-01         1.0000000000e+00
1.8680563618         -1.2126062131e-02          1.0247930471e-02         0.0000000000e+00         6.8222657742e-01         1.0000000000e+00
1.8686444384         -1.3886370759e-02          9.2985339890e-03         0.0000000000e+00         6.7098567326e-01         1.0000000000e+00
1.8692317197         -1.5746469924e-02          8.2607885078e-03         0.0000000000e+00         6.5728366915e-01         1.0000000000e+00
1.8698182080         -1.7704348872e-02          7.1450708040e-03         0.0000000000e+00         6.4125785709e-01         1.0000000000e+00
1.8704039053         -1.9760949618e-02          5.9624926778e-03         0.0000000000e+00         6.2286877205e-01         1.0000000000e+00
1.8709888138         -2.1922180095e-02          4.7247905503e-03         0.0000000000e+00         6.0192228478e-01         1.0000000000e+00
1.8715729355         -2.4202258852e-02          3.4442092335e-03         0.0000000000e+00         5.7805696157e-01         1.0000000000e+00
1.8721562727         -2.6629612215e-02          2.1333810223e-03         0.0000000000e+00         5.5069390860e-01         1.0000000000e+00
1.8727388275         -2.9258027317e-02          8.0520129862e-04         0.0000000000e+00         5.1892793252e-01         1.0000000000e+00
1.8733206018         -3.2189632335e-02         -5.2729812638e-04        -1.4229622184e-02         4.8130286487e-01         9.8859340052e-01
1.8739015979         -3.5627720388e-02         -1.8510766928e-03        -4.5169150757e-02         4.3531909234e-01         9.5993793434e-01
1.8744818177         -4.0017538966e-02         -3.1532125433e-03        -6.8583305875e-02         3.7621918148e-01         9.3103366867e-01
1.8750612634         -4.6512415261e-02         -4.4210285032e-03        -8.2809806728e-02         2.9340579253e-01         9.0127338148e-01
1.8756399370         -5.9193853521e-02         -5.6422153598e-03        -8.3043914400e-02         1.5641736794e-01         8.6997639753e-01
1.8762178406         -1.0971255470e-01         -6.8049512462e-03        -5.3943715669e-02         1.7933420711e-01         8.3632276754e-01
1.8767949762          8.2293589868e-02         -7.8980159709e-03         0.0000000000e+00         1.0000000000e+00         7.9925917525e-01
1.8773713459         -4.4237171368e-04         -8.9108991881e-03        -4.3155612291e-02         9.8638404959e-01         7.5735152544e-01
1.8779469516         -1.5179790486e-02         -9.8339013682e-03        -6.7015784890e-01         5.8311763204e-01         7.0853621489e-01
1.8785217955         -2.1690647589e-02         -1.0658226598e-02        -4.6718834493e-01         3.9646940781e-01         6.4966997263e-01
1.8790958795         -2.5474628883e-02         -1.1376066324e-02        -4.1727084971e-01         2.4759313594e-01         5.7565033178e-01
1.8796692056         -2.7957293698e-02         -1.1980673241e-02        -3.9790103496e-01         9.5794308170e-02         4.7753067549e-01
1.8802417759         -2.9671011118e-02         -1.2466424627e-02        -3.8902386440e-01         8.1591039713e-02         3.3796465257e-01
1.8808135923         -3.0858861688e-02         -1.2828874539e-02        -3.8436412423e-01         3.0961335644e-01         1.1819005061e-01
1.8813846568         -3.1647510985e-02         -1.3064794365e-02        -3.8131785841e-01         6.2971931847e-01         2.9001414761e-01
1.8819549713         -3.2109822199e-02         -1.3172201391e-02        -3.7860041030e-01         1.0000000000e+00         1.0000000000e+00
1.8825245380         -3.2291371142e-02         -1.3150375109e-02        -3.7549047898e-01         1.0000000000e+00         1.0000000000e+00
1.8830933586         -3.2223009535e-02         -1.2999861150e-02        -3.7153360898e-01         1.0000000000e+00         1.0000000000e+00
1.8836614352         -3.1927341614e-02         -1.2722462825e-02        -3.6640799058e-01         1.0000000000e+00         1.0000000000e+00
1.8842287696         -3.1422285771e-02         -1.2321220389e-02        -3.5985599883e-01         1.0000000000e+00         1.0000000000e+00
1.8847953639         -3.0723131740e-02         -1.1800378262e-02        -3.5164477362e-01         1.0000000000e+00         1.0000000000e+00
1.8853612200         -2.9843771665e-02         -1.1165340545e-02        -3.4153997232e-01         1.0000000000e+00         1.0000000000e+00
1.8859263398         -2.8797452845e-02         -1.0422615314e-02        -3.2928483629e-01         1.0000000000e+00         1.0000000000e+00
1.8864907252         -2.7597240475e-02         -9.5797482358e-03        -3.1457986589e-01         1.0000000000e+00         1.0000000000e+00
1.8870543781         -2.6256297145e-02         -8.6452462093e-03        -2.9705935882e-01         1.0000000000e+00         1.0000000000e+00
1.8876173003         -2.4788042259e-02         -7.6284917750e-03        -2.7626067158e-01         1.0000000000e+00         1.0000000000e+00
1.8881794939         -2.3206230157e-02         -6.5396491713e-03        -2.5158029481e-01         1.0000000000e+00         1.0000000000e+00
1.8887409607         -2.1524971607e-02         -5.3895629657e-03        -2.2220690534e-01         1.0000000000e+00         1.0000000000e+00
1.8893017025         -1.9758714968e-02         -4.1896502732e-03        -1.8701334975e-01         1.0000000000e+00         1.0000000000e+00
1.8898617213         -1.7922198136e-02         -2.9517876297e-03        -1.4437167361e-01         1.0000000000e+00         1.0000000000e+00
1.8904210188         -1.6030379150e-02         -1.6881936404e-03        -9.1813401467e-02         1.0000000000e+00         1.0000000000e+00
1.8909795970         -1.4098351252e-02         -4.1130856036e-04        -2.5347608385e-02         1.0000000000e+00         1.0000000000e+00
1.8915374577         -1.2141246821e-02          8.6632800759e-04         0.0000000000e+00         1.0000000000e+00         9.8080143462e-01
1.8920946027         -1.0174133661e-02          2.1322000963e-03         0.0000000000e+00         1.0000000000e+00         9.5243825364e-01
1.8926510339         -8.2119065146e-03          3.3739378352e-03         0.0000000000e+00         1.0000000000e+00         9.2347242292e-01
1.8932067531         -6.2691761862e-03          4.5794381904e-03         0.0000000000e+00         1.0000000000e+00         8.9326787258e-01
1.8937617621         -4.3601583548e-03          5.7369828084e-03         0.0000000000e+00         1.0000000000e+00         8.6107903647e-01
1.8943160627         -2.4985638835e-03          6.8353518149e-03         0.0000000000e+00         1.0000000000e+00         8.2597118403e-01
1.8948696567         -6.9749223878e-04          7.8639324670e-03         0.0000000000e+00         1.0000000000e+00         7.8669965656e-01
1.8954225460          1.0306705383e-03          8.8128216042e-03        -1.0204954195e-01         9.6587479865e-01         7.4151170495e-01
1.8959747324          2.6743480195e-03          9.6729209137e-03        -2.4656141713e-01         9.0269284212e-01         6.8779763285e-01
1.8965262175          4.2228625788e-03          1.0436024091e-02        -3.7278834396e-01         8.2735917539e-01         6.2143020013e-01
1.8970770032          5.6665165585e-03          1.1094895061e-02        -4.8964046948e-01         7.3228817394e-01         5.3540264170e-01
1.8976270913          6.9966645116e-03          1.1643336523e-02        -6.0330391351e-01         6.0331561097e-01         4.1670151663e-01
1.8981764835          8.2057757453e-03          1.2076248155e-02        -7.1934731420e-01         4.1020238238e-01         2.3800040399e-01
1.8987251816          9.2874865113e-03          1.2389673943e-02        -8.4433435823e-01         7.4186278981e-02         6.9661869547e-02
1.8992731873          1.0236641315e-02          1.2580838203e-02        -9.8827358434e-01         6.9591866021e-01         7.4536457773e-01
1.8998205024          1.1049322942e-02          1.2648169946e-02        -1.1708954940e+00         1.0000000000e+00         1.0000000000e+00
1.9003671287          1.1722870910e-02          1.2591315400e-02        -1.4471176764e+00         1.0000000000e+00         1.0000000000e+00
1.9009130677          1.2255888216e-02          1.2411138575e-02        -2.2010841923e+00         1.0000000000e+00         1.0000000000e+00
1.9014583214          1.2648236309e-02          1.2109709905e-02        -1.6625076136e+00         1.0000000000e+00         1.0000000000e+00
1.9020028914          1.2901018414e-02          1.1690283096e-02        -1.3077323035e+00         1.0000000000e+00         1.0000000000e+00
1.9025467793          1.3016551390e-02          1.1157260440e-02        -1.1139977820e+00         1.0000000000e+00         1.0000000000e+00
1.9030899870          1.2998326453e-02          1.0516146958e-02        -9.7650207385e-01         1.0000000000e+00         1.0000000000e+00
1.9036325161          1.2850959208e-02          9.7734938481e-03        -8.6638491578e-01         1.0000000000e+00         1.0000000000e+00
1.9041743683          1.2580129505e-02          8.9368318143e-03        -7.7128628061e-01         1.0000000000e+00         1.0000000000e+00
1.9047155453          1.2192511790e-02          8.0145949572e-03        -6.8454434522e-01         1.0000000000e+00         1.0000000000e+00
1.9052560487          1.1695696656e-02          7.0160359864e-03        -6.0189964078e-01         1.0000000000e+00         1.0000000000e+00
1.9057958804          1.1098104430e-02          5.9511336110e-03        -5.2015326840e-01         1.0000000000e+00         1.0000000000e+00
1.9063350418          1.0408891673e-02          4.8304930288e-03        -4.3645788583e-01         1.0000000000e+00         1.0000000000e+00
1.9068735347          9.6378515649e-03          3.6652405080e-03        -3.4778836299e-01         1.0000000000e+00         1.0000000000e+00
1.9074113608          8.7953091817e-03          2.4669131052e-03        -2.5033044232e-01         1.0000000000e+00         1.0000000000e+00
1.9079485216          7.8920127340e-03          1.2473446112e-03        -1.3844236402e-01         1.0000000000e+00         1.0000000000e+00
1.9084850189          6.9390218588e-03          1.8548852903e-05        -2.3218499128e-03         1.0000000000e+00         1.0000000000e+00
1.9090208542          5.9475940921e-03         -1.2073985029e-03         0.0000000000e+00         1.0000000000e+00         9.7252419638e-01
1.9095560292          4.9290706554e-03         -2.4184784792e-03         0.0000000000e+00         1.0000000000e+00         9.4426339320e-01
1.9100905456          3.8947626964e-03         -3.6028464910e-03         0.0000000000e+00         1.0000000000e+00         9.1503776083e-01
1.9106244049          2.8558391105e-03         -4.7489480696e-03         0.0000000000e+00         1.0000000000e+00         8.8416281136e-01
1.9111576087          1.8232170522e-03         -5.8456314766e-03         0.0000000000e+00         1.0000000000e+00         8.5080194655e-01
1.9116901588          8.0745621392e-04         -6.8822561138e-03         0.0000000000e+00         1.0000000000e+00         8.1386640107e-01
1.9122220565         -1.8134209544e-04         -7.8487956738e-03        -2.0071841045e-02         9.9406778874e-01         7.7185578761e-01
1.9127533037         -1.1336300874e-03         -8.7359350339e-03        -1.1335273074e-01         9.5905895913e-01         7.2258493053e-01
1.9132839018         -2.0405019271e-03         -9.5351599557e-03        -1.8879401150e-01         9.1678284541e-01         6.6268161242e-01
1.9138138524         -2.8937746131e-03         -1.0238838728e-02        -2.5235556658e-01         8.6281578514e-01         5.8658700364e-01
1.9143431571         -3.6860605317e-03         -1.0840294974e-02        -3.0759350076e-01         7.8871591250e-01         4.8436290831e-01
1.9148718175         -4.4108310024e-03         -1.1333870918e-02        -3.5683760737e-01         6.7599079730e-01         3.3622269116e-01
1.9153998352         -5.0624702226e-03         -1.1714980530e-02        -4.0174041655e-01         4.7458715712e-01         9.6169445292e-02
1.9159272117         -5.6363191184e-03         -1.1980152034e-02        -4.4356718101e-01         1.5084418637e-02         3.7316541744e-01
1.9164539485         -6.1287087116e-03         -1.2127059391e-02        -4.8336825821e-01         1.0000000000e+00         1.0000000000e+00
1.9169800473         -6.5369827191e-03         -1.2154542483e-02        -5.2209703918e-01         1.0000000000e+00         1.0000000000e+00
1.9175055096         -6.8595092110e-03         -1.2062615804e-02        -5.6070718436e-01         1.0000000000e+00         1.0000000000e+00
1.9180303368         -7.0956812643e-03         -1.1852465623e-02        -6.0025327892e-01         1.0000000000e+00         1.0000000000e+00
1.9185545306         -7.2459066571e-03         -1.1526435655e-02        -6.4202102150e-01         1.0000000000e+00         1.0000000000e+00
1.9190780924         -7.3115867627e-03         -1.1088001404e-02        -6.8772842967e-01         1.0000000000e+00         1.0000000000e+00
1.9196010238         -7.2950849082e-03         -1.0541733478e-02        -7.3988210895e-01         1.0000000000e+00         1.0000000000e+00
1.9201233263         -7.1996845663e-03         -9.8932502275e-03        -8.0248906905e-01         1.0000000000e+00         1.0000000000e+00
1.9206450014         -7.0295378536e-03         -9.1491602211e-03        -8.8268507653e-01         1.0000000000e+00         1.0000000000e+00
1.9211660506         -6.7896049010e-03         -8.3169951335e-03        -9.9521672189e-01         1.0000000000e+00         1.0000000000e+00
1.9216864755         -6.4855847542e-03         -7.4051337270e-03        -1.1791498461e+00         1.0000000000e+00         1.0000000000e+00
1.9222062774         -6.1238385436e-03         -6.4227176924e-03        -1.6230289199e+00         1.0000000000e+00         1.0000000000e+00
1.9227254580         -5.7113057402e-03         -5.3795601921e-03        -1.5241603519e+00         1.0000000000e+00         1.0000000000e+00
1.9232440186         -5.2554143785e-03         -4.2860480199e-03        -9.9312699945e-01         1.0000000000e+00         1.0000000000e+00
1.9237619608         -4.7639861867e-03         -3.1530383495e-03        -6.9148051279e-01         1.0000000000e+00         1.0000000000e+00
1.9242792861         -4.2451376121e-03         -1.9917510980e-03        -4.4213230380e-01         1.0000000000e+00         1.0000000000e+00
1.9247959958         -3.7071777672e-03         -8.1365796929e-04        -1.9379226911e-01         1.0000000000e+00         1.0000000000e+00
1.9253120915         -3.1585043478e-03          3.6963072674e-04         0.0000000000e+00         1.0000000000e+00         9.9141564087e-01
1.9258275746         -2.6074985922e-03          1.5464803632e-03         0.0000000000e+00         1.0000000000e+00         9.6377178334e-01
1.9263424466         -2.0624203546e-03          2.7053462703e-03         0.0000000000e+00         1.0000000000e+00         9.3541691332e-01
1.9268567089         -1.5313043588e-03          3.8348868730e-03         0.0000000000e+00         1.0000000000e+00         9.0571613759e-01
1.9273703630         -1.0218586817e-03          4.9240745841e-03         0.0000000000e+00         1.0000000000e+00         8.7391387084e-01
1.9278834103         -5.4136648580e-04          5.9623033697e-03         0.0000000000e+00         1.0000000000e+00         8.3904989077e-01
1.9283958523         -9.6591982366e-05          6.9394919389e-03         0.0000000000e+00         1.0000000000e+00         7.9982969702e-01
1.9289076902          3.0630844751e-04          7.8461815541e-03        -3.3926237942e-02         9.8912957753e-01         7.5440844155e-01
1.9294189257          6.6186910373e-04          8.6736275131e-03        -6.6409581014e-02         9.7342602427e-01         7.0000469222e-01
1.9299295601          9.6539099404e-04          9.4138834208e-03        -8.9387775189e-02         9.5482036779e-01         6.3215641621e-01
1.9304395948          1.2130103202e-03          1.0059877436e-02        -1.0524567876e-01         9.3106668063e-01         5.4315435939e-01
1.9309490312          1.4017587973e-03          1.0605479763e-02        -1.1547969585e-01         8.9716683108e-01         4.1834391558e-01
1.9314578707          1.5296152792e-03          1.1045560752e-02        -1.2106212833e-01         8.3917606563e-01         2.2590993222e-01
1.9319661147          1.5955482688e-03          1.1376039039e-02        -1.2263247554e-01         6.9766706284e-01         1.1884097247e-01
1.9324737647          1.5995490083e-03          1.1593919297e-02        -1.2060354220e-01         6.4379085539e-01         9.4194200442e-01
1.9329808219          1.5426549658e-03          1.1697319237e-02        -1.1522156937e-01         1.0000000000e+00         1.0000000000e+00
1.9334872878          1.4269636665e-03          1.1685485619e-02        -1.0659902935e-01         1.0000000000e+00         1.0000000000e+00
1.9339931638          1.2556369512e-03          1.1558799138e-02        -9.4728963114e-02         1.0000000000e+00         1.0000000000e+00
1.9344984512          1.0328958945e-03          1.1318768164e-02        -7.9484344258e-02         1.0000000000e+00         1.0000000000e+00
1.9350031515          7.6400676685e-04          1.0968011426e-02        -6.0602079536e-02         1.0000000000e+00         1.0000000000e+00
1.9355072658          4.5525858980e-04          1.0510229819e-02        -3.7647147889e-02         1.0000000000e+00         1.0000000000e+00
1.9360107957          1.1393301424e-04          9.9501676520e-03        -9.9460921197e-03         1.0000000000e+00         1.0000000000e+00
1.9365137425         -2.5173255876e-04          9.2935637216e-03         0.0000000000e+00         9.9182512589e-01         1.0000000000e+00
1.9370161075         -6.3258747718e-04          8.5470927337e-03         0.0000000000e+00         9.8128933216e-01         1.0000000000e+00
1.9375178920         -1.0186145784e-03          7.7182976519e-03         0.0000000000e+00         9.7208457205e-01         1.0000000000e+00
1.9380190975         -1.3989795109e-03          6.8155136657e-03         0.0000000000e+00         9.6394823508e-01         1.0000000000e+00
1.9385197252         -1.7620806446e-03          5.8477845407e-03         0.0000000000e+00         9.5673607495e-01         1.0000000000e+00
1.9390197764         -2.0955971735e-03          4.8247721880e-03         0.0000000000e+00         9.5038581902e-01         1.0000000000e+00
1.9395192526         -2.3865325096e-03          3.7566603568e-03         0.0000000000e+00         9.4490031460e-01         1.0000000000e+00
1.9400181550         -2.6212494246e-03          2.6540534081e-03         0.0000000000e+00         9.4034263011e-01         1.0000000000e+00
1.9405164849         -2.7854925569e-03          1.5278711733e-03         0.0000000000e+00         9.3684028677e-01         1.0000000000e+00
1.9410142437         -2.8643927824e-03          3.8924094161e-04         0.0000000000e+00         9.3459860241e-01         1.0000000000e+00
1.9415114326         -2.8424464297e-03         -7.5061236008e-04        -2.3493709116e-01         9.3392555692e-01         9.8211675141e-01
1.9420080530         -2.7034602226e-03         -1.8804767091e-03        -7.4584749851e-01         9.3527374296e-01         9.5452964693e-01
1.9425041062         -2.4304498828e-03         -2.9892631650e-03        -9.8670957284e-01         9.3931028337e-01         9.2587357356e-01
1.9429995934         -2.0054761113e-03         -4.0661146006e-03        -4.6930068046e-01         9.4703586432e-01         8.9545950087e-01
1.9434945159         -1.4093955435e-03         -5.1005119222e-03        -2.4641707692e-01         9.5999567535e-01         8.6243326701e-01
1.9439888751         -6.2149521347e-04         -6.0823767393e-03        -8.9062955873e-02         9.8067452645e-01         8.2566900852e-01
1.9444826722          3.8103458118e-04         -7.0021694831e-03         0.0000000000e+00         1.0000000000e+00         7.8359652183e-01
1.9449759084          1.6238550958e-03         -7.8509820191e-03         0.0000000000e+00         1.0000000000e+00         7.3390102129e-01
1.9454685851          3.1365606637e-03         -8.6206238554e-03         0.0000000000e+00         1.0000000000e+00         6.7296213513e-01
1.9459607036          4.9542389829e-03         -9.3037011124e-03         0.0000000000e+00         1.0000000000e+00         5.9471577891e-01
1.9464522650          7.1197498844e-03         -9.8936874941e-03         0.0000000000e+00         1.0000000000e+00         4.8809521979e-01
1.9469432707          9.6871117173e-03         -1.0384986579e-02         0.0000000000e+00         1.0000000000e+00         3.3042949523e-01
1.9474337219          1.2726648016e-02         -1.0772984838e-02         0.0000000000e+00         1.0000000000e+00         6.6673067940e-02
1.9479236198          1.6333030560e-02         -1.1054094876e-02         0.0000000000e+00         1.0000000000e+00         4.8079233617e-01
1.9484129658          2.0638282940e-02         -1.1225788494e-02         0.0000000000e+00         6.3615000513e-01         1.0000000000e+00
1.9489017610          2.5833687129e-02         -1.1286619266e-02         0.0000000000e+00         3.3048910527e-01         1.0000000000e+00
1.9493900066          3.2208584549e-02         -1.1236234437e-02         0.0000000000e+00         2.0452944158e-01         1.0000000000e+00
1.9498777040          4.0223479864e-02         -1.1075376035e-02         0.0000000000e+00         1.5679133613e-01         1.0000000000e+00
1.9503648544          5.0658912921e-02         -1.0805871223e-02         0.0000000000e+00         1.5493469039e-01         1.0000000000e+00
1.9508514589          6.4950833044e-02         -1.0430611997e-02         0.0000000000e+00         1.8754695207e-01         1.0000000000e+00
1.9513375188          8.6057016168e-02         -9.9535244586e-03         0.0000000000e+00         2.5256360859e-01         1.0000000000e+00
1.9518230353          1.2118737633e-01         -9.3795279822e-03         0.0000000000e+00         3.5453337446e-01         1.0000000000e+00
1.9523080097          1.9369148036e-01         -8.7144847004e-03         0.0000000000e+00         5.0584704218e-01         1.0000000000e+00
1.9527924430          4.4535345083e-01         -7.9651398258e-03         0.0000000000e+00         7.3260352995e-01         1.0000000000e+00
1.9532763367         -1.6691458238e+00         -7.1390534125e-03        -3.7150383925e-03         1.0000000000e+00         1.0000000000e+00
1.9537596917         -2.8834990495e-01         -6.2445242473e-03        -1.8813160346e-02         1.0000000000e+00         1.0000000000e+00
1.9542425094         -1.5464060655e-01         -5.2905066357e-03        -2.9727442641e-02         1.0000000000e+00         1.0000000000e+00
1.9547247910         -1.0288310850e-01         -4.2865209145e-03        -3.6209844626e-02         1.0000000000e+00         1.0000000000e+00
1.9552065375         -7.4689437393e-02         -3.2425585846e-03        -3.7732538263e-02         1.0000000000e+00         1.0000000000e+00
1.9556877503         -5.6500620771e-02         -2.1689830087e-03        -3.3360358736e-02         1.0000000000e+00         1.0000000000e+00
1.9561684305         -4.3498832914e-02         -1.0764266580e-03        -2.1498582205e-02         1.0000000000e+00         1.0000000000e+00
1.9566485792         -3.3546468591e-02          2.4314073055e-05         0.0000000000e+00         1.0000000000e+00         9.9941051127e-01
1.9571281977         -2.5553971911e-02          1.1223854450e-03         0.0000000000e+00         1.0000000000e+00         9.7249294041e-01
1.9576072871         -1.8910767043e-02          2.2069832933e-03         0.0000000000e+00         1.0000000000e+00         9.4476132259e-01
1.9580858485         -1.3250503581e-02          3.2674592378e-03         0.0000000000e+00         1.0000000000e+00         9.1558084804e-01
1.9585638832         -8.3418781694e-03          4.2934251382e-03         0.0000000000e+00         1.0000000000e+00         8.8418477761e-01
1.9590413923         -4.0330482343e-03          5.2748547725e-03         0.0000000000e+00         1.0000000000e+00         8.4958577535e-01
1.9595183770         -2.2124443953e-04          6.2021817420e-03         0.0000000000e+00         1.0000000000e+00         8.1043654079e-01
1.9599948383          3.1648271312e-03          7.0663926504e-03        -4.1868850960e-01         8.8734316601e-01         7.6479396932e-01
1.9604707775          6.1756753070e-03          7.8591146466e-03        -9.2100844550e-01         7.6455530196e-01         7.0969103620e-01
1.9609461957          8.8477856761e-03          8.5726964848e-03        -1.8015866445e+00         6.3088517093e-01         6.4029741174e-01
1.9614210941          1.1208047909e-02          9.2002823147e-03        -1.0070944652e+00         4.7536615014e-01         5.4811261459e-01
1.9618954737          1.3276742019e-02          9.7358774929e-03        -8.1285674604e-01         2.8069895594e-01         4.1657332792e-01
1.9623693357          1.5069604738e-02          1.0174405783e-02        -7.1238800510e-01         1.5089349805e-02         2.0839483858e-01
1.9628426812          1.6599290704e-02          1.0511757401e-02        -6.4870495747e-01         3.9041055924e-01         1.8180769218e-01
1.9633155114          1.7876424369e-02          1.0744827445e-02        -6.0350183568e-01         1.0000000000e+00         1.0000000000e+00
1.9637878273          1.8910367870e-02          1.0871544365e-02        -5.6876008574e-01         1.0000000000e+00         1.0000000000e+00
1.9642596302          1.9709786939e-02          1.0890888193e-02        -5.4031665198e-01         1.0000000000e+00         1.0000000000e+00
1.9647309211          2.0283069812e-02          1.0802898397e-02        -5.1574820844e-01         1.0000000000e+00         1.0000000000e+00
1.9652017010          2.0638636705e-02          1.0608671280e-02        -4.9351317208e-01         1.0000000000e+00         1.0000000000e+00
1.9656719712          2.0785166056e-02          1.0310346992e-02        -4.7255119671e-01         1.0000000000e+00         1.0000000000e+00
1.9661417327          2.0731756153e-02          9.9110862834e-03        -4.5207490083e-01         1.0000000000e+00         1.0000000000e+00
1.9666109867          2.0488035619e-02          9.4150372706e-03        -4.3145058429e-01         1.0000000000e+00         1.0000000000e+00
1.9670797341          2.0064232738e-02          8.8272925411e-03        -4.1012240074e-01         1.0000000000e+00         1.0000000000e+00
1.9675479762          1.9471211121e-02          8.1538370534e-03        -3.8755737340e-01         1.0000000000e+00         1.0000000000e+00
1.9680157140          1.8720477545e-02          7.4014873570e-03        -3.6319815814e-01         1.0000000000e+00         1.0000000000e+00
1.9684829486          1.7824166532e-02          6.5778227496e-03        -3.3641387697e-01         1.0000000000e+00         1.0000000000e+00
1.9689496810          1.6795005406e-02          5.6911090652e-03        -3.0643901839e-01         1.0000000000e+00         1.0000000000e+00
1.9694159124          1.5646262926e-02          4.7502158589e-03        -2.7228622742e-01         1.0000000000e+00         1.0000000000e+00
1.9698816437          1.4391684134e-02          3.7645278146e-03        -2.3260817503e-01         1.0000000000e+00         1.0000000000e+00
1.9703468762          1.3045413740e-02          2.7438512625e-03        -1.8545881306e-01         1.0000000000e+00         1.0000000000e+00
1.9708116109          1.1621910102e-02          1.6983167337e-03        -1.2784266047e-01         1.0000000000e+00         1.0000000000e+00
1.9712758487          1.0135851694e-02          6.3827852039e-04        -5.4769571811e-02         1.0000000000e+00         1.0000000000e+00
1.9717395909          8.6020377848e-03         -4.2578776326e-04         0.0000000000e+00         1.0000000000e+00         9.8941619702e-01
1.9722028384          7.0352849608e-03         -1.4833886081e-03         0.0000000000e+00         1.0000000000e+00         9.6249697652e-01
1.9726655923          5.4503210210e-03         -2.5241160034e-03         0.0000000000e+00         1.0000000000e+00         9.3440933000e-01
1.9731278536          3.8616776817e-03         -3.5377497797e-03         0.0000000000e+00         1.0000000000e+00         9.0445835022e-01
1.9735896234          2.2835834663e-03         -4.5143578952e-03         0.0000000000e+00         1.0000000000e+00         8.7177068567e-01
1.9740509028          7.2985807490e-04         -5.4443936813e-03         0.0000000000e+00         1.0000000000e+00         8.3518080576e-01
1.9745116927         -7.8619054151e-04         -6.3187890980e-03        -1.0863367863e-01         9.7168484693e-01         7.9304383520e-01
1.9749719943         -2.2518652514e-03         -7.1290430869e-03        -2.8407630098e-01         9.1096053735e-01         7.4290513560e-01
1.9754318085         -3.6551738817e-03         -7.8673041617e-03        -4.3704409391e-01         8.3788280242e-01         6.8087267607e-01
1.9758911364         -4.9849174315e-03         -8.5264464353e-03        -5.8150838702e-01         7.4517754950e-01         6.0031809615e-01
1.9763499790         -6.2307714478e-03         -9.1001383470e-03        -7.2778184430e-01         6.1936948366e-01         4.8887943235e-01
