# omega0=1, alpha=2.5
# theta0=3.14159, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
3.474446447076070e+01 2.683579214278930e+00 -1.565722716803633e-01
3.483565729089393e+01 2.669088261690246e+00 -1.612556743194390e-01
3.492685011102716e+01 2.654165047013328e+00 -1.660524932783504e-01
3.501804293116039e+01 2.638799219826840e+00 -1.709628493114615e-01
3.510923575129362e+01 2.622980432125231e+00 -1.759865635754307e-01
3.520042857142685e+01 2.606698367066641e+00 -1.811231260141188e-01
3.529162139156008e+01 2.589942770692541e+00 -1.863716618003383e-01
3.538281421169331e+01 2.572703486795619e+00 -1.917308958533321e-01
3.547400703182654e+01 2.554970495109480e+00 -1.971991154794855e-01
3.556519985195977e+01 2.536733952987870e+00 -2.027741312174769e-01
3.565639267209300e+01 2.517984240732000e+00 -2.084532360082969e-01
3.574758549222623e+01 2.498712010711545e+00 -2.142331628557181e-01
3.583877831235946e+01 2.478908240407502e+00 -2.201100411942242e-01
3.592997113249269e+01 2.458564289482702e+00 -2.260793522393627e-01
3.602116395262592e+01 2.437671960957806e+00 -2.321358836601122e-01
3.611235677275915e+01 2.416223566536440e+00 -2.382736839841201e-01
3.620354959289238e+01 2.394211996082180e+00 -2.444860172243466e-01
3.629474241302561e+01 2.371630791201750e+00 -2.507653182992655e-01
3.638593523315884e+01 2.348474222832633e+00 -2.571031499075326e-01
3.647712805329207e+01 2.324737372668807e+00 -2.634901616107955e-01
3.656832087342530e+01 2.300416218185257e+00 -2.699160519735282e-01
3.665951369355853e+01 2.275507720940149e+00 -2.763695347044005e-01
