numerical = -6.987359351560240572e-01   exact = -6.987359351560302745e-01
numerical = -7.527616613898716613e-01   exact = -7.527616613898824305e-01
numerical = -8.021370890492924843e-01   exact = -8.021370890492942607e-01
numerical = -8.465571939909688481e-01   exact = -8.465571939909707355e-01
numerical = -8.857475643243073460e-01   exact = -8.857475643243025720e-01
numerical = -9.194660956321386580e-01   exact = -9.194660956321327738e-01
numerical = -9.475044866072578342e-01   exact = -9.475044866072591665e-01
numerical = -9.696895258651705429e-01   exact = -9.696895258651603289e-01
numerical = -9.858841619834244341e-01   exact = -9.858841619834238790e-01
numerical = -9.959883501575427234e-01   exact = -9.959883501575436116e-01
numerical = -9.999396702427770789e-01   exact = -9.999396702427714168e-01
numerical = -9.977137123639675531e-01   exact = -9.977137123639756577e-01
numerical = -9.893242277113151184e-01   exact = -9.893242277113143412e-01
numerical = -9.748230435901865665e-01   exact = -9.748230435901941160e-01
numerical = -9.542997432502622335e-01   exact = -9.542997432502730026e-01
numerical = -9.278811124714625436e-01   exact = -9.278811124714401171e-01
numerical = -8.957303563255791801e-01   exact = -8.957303563255769596e-01
numerical = -8.580460909526137492e-01   exact = -8.580460909526020918e-01
numerical = -8.150611165793821833e-01   exact = -8.150611165793808510e-01
numerical = -7.670409793612448235e-01   exact = -7.670409793612463778e-01
numerical = -7.142823309305592616e-01   exact = -7.142823309305521562e-01
numerical = -6.571110957866337365e-01   exact = -6.571110957866229674e-01
numerical = -5.958804578480103586e-01   exact = -5.958804578480012548e-01
numerical = -5.309686786055554109e-01   exact = -5.309686786055500818e-01
numerical = -4.627767603551897757e-01   exact = -4.627767603551840025e-01
numerical = -3.917259689456790706e-01   exact = -3.917259689456903948e-01
numerical = -3.182552313455347393e-01   exact = -3.182552313455134230e-01
numerical = -2.428184241053276682e-01   exact = -2.428184241053198966e-01
numerical = -1.658815694671407770e-01   exact = -1.658815694671325058e-01
numerical = -8.791995644182928893e-02   exact = -8.791995644181323233e-02
numerical = -9.415204639558218819e-03   exact = -9.415204639565766601e-03
numerical = 6.914771100785727098e-02   exact = 6.914771100786744340e-02
numerical = 1.472834562527338964e-01   exact = 1.472834562527423063e-01
numerical = 2.245093357568539449e-01   exact = 2.245093357568485881e-01
numerical = 3.003482750147114522e-01   exact = 3.003482750147118963e-01
numerical = 3.743317675531281918e-01   exact = 3.743317675531306343e-01
numerical = 4.460027692005965605e-01   exact = 4.460027692005957278e-01
numerical = 5.149185215464739951e-01   exact = 5.149185215464756604e-01
numerical = 5.806532871477693147e-01   exact = 5.806532871477685376e-01
numerical = 6.428009795863820486e-01   exact = 6.428009795863840470e-01
numerical = 7.009776721290887913e-01   exact = 7.009776721290872370e-01
numerical = 7.548239694927757482e-01   exact = 7.548239694927747490e-01
numerical = 8.040072280629837476e-01   exact = 8.040072280630000678e-01
numerical = 8.482236108499936478e-01   exact = 8.482236108499942029e-01
numerical = 8.871999644874383195e-01   exact = 8.871999644874326574e-01
numerical = 9.206955066785217356e-01   exact = 9.206955066785295072e-01
numerical = 9.485033136649672070e-01   exact = 9.485033136649624330e-01
numerical = 9.704515985295338876e-01   exact = 9.704515985295432134e-01
numerical = 9.864047724357900560e-01   exact = 9.864047724357903890e-01
numerical = 9.962642822483932514e-01   exact = 9.962642822483855909e-01
numerical = 9.999692193600375756e-01   exact = 9.999692193600258072e-01
numerical = 9.974966959635360730e-01   exact = 9.974966959635186425e-01
numerical = 9.888619864446797081e-01   exact = 9.888619864446576146e-01
numerical = 9.741184330224066379e-01   exact = 9.741184330224027521e-01
numerical = 9.533571162192960857e-01   exact = 9.533571162192820969e-01
numerical = 9.267062921977639034e-01   exact = 9.267062921977584633e-01
numerical = 8.943306004384528052e-01   exact = 8.943306004384332653e-01
numerical = 8.564300466549060742e-01   exact = 8.564300466548819823e-01
numerical = 8.132387672282154201e-01   exact = 8.132387672282151980e-01
numerical = 7.650235827942820643e-01   exact = 7.650235827942912792e-01
numerical = 7.120823499190633843e-01   exact = 7.120823499190492845e-01
numerical = 6.547421210447212925e-01   exact = 6.547421210447207374e-01
numerical = 5.933571240740852515e-01   exact = 5.933571240740777020e-01
numerical = 5.283065740741681449e-01   exact = 5.283065740741716976e-01
numerical = 4.599923306181489258e-01   exact = 4.599923306181425975e-01
numerical = 3.888364152372137394e-01   exact = 3.888364152372011939e-01
numerical = 3.152784043189710839e-01   exact = 3.152784043189649221e-01
numerical = 2.397727135581288194e-01   exact = 2.397727135581171343e-01
numerical = 1.627857907351126232e-01   exact = 1.627857907350891697e-01
numerical = 8.479323416447340223e-02   exact = 8.479323416445749828e-02
numerical = 6.276854614810352048e-03   exact = 6.276854614796126448e-03
numerical = -7.227830114990263510e-02   exact = -7.227830114990607679e-02
numerical = -1.503869468197876480e-01   exact = -1.503869468197923664e-01
numerical = -2.275665544683808661e-01   exact = -2.275665544683876385e-01
numerical = -3.033403354415199482e-01   exact = -3.033403354415206699e-01
numerical = -3.772401857911548695e-01   exact = -3.772401857911651391e-01
numerical = -4.488095780579824945e-01   exact = -4.488095780579941518e-01
numerical = -5.176063815386287015e-01   exact = -5.176063815386348077e-01
numerical = -5.832055936146667285e-01   exact = -5.832055936146692821e-01
numerical = -6.452019652702403185e-01   exact = -6.452019652702608576e-01
numerical = -7.032125045791467466e-01   exact = -7.032125045791465245e-01
numerical = -7.568788426948743764e-01   exact = -7.568788426948760417e-01
numerical = -8.058694477283258051e-01   exact = -8.058694477283399049e-01
numerical = -8.498816728360085726e-01   exact = -8.498816728360198969e-01
numerical = -8.886436258664438537e-01   exact = -8.886436258664365262e-01
numerical = -9.219158490148297025e-01   exact = -9.219158490148275931e-01
numerical = -9.494927981099268166e-01   exact = -9.494927981099261505e-01
numerical = -9.712041123939326726e-01   exact = -9.712041123939357812e-01
numerical = -9.869156669518254210e-01   exact = -9.869156669518316383e-01
numerical = -9.965304012882369999e-01   exact = -9.965304012882378881e-01
numerical = -9.999889189332261674e-01   exact = -9.999889189332270556e-01
numerical = -9.972698543729863196e-01   exact = -9.972698543729872078e-01
numerical = -9.883900050384901714e-01   exact = -9.883900050384930580e-01
numerical = -9.734042275368622876e-01   exact = -9.734042275368514074e-01
numerical = -9.524050987663378320e-01   exact = -9.524050987663377210e-01
numerical = -9.255223440086480791e-01   exact = -9.255223440086537412e-01
numerical = -8.929220355314958502e-01   exact = -8.929220355315016233e-01
numerical = -8.548055666520482099e-01   exact = -8.548055666520397722e-01
numerical = -8.114084075994363321e-01   exact = -8.114084075994163481e-01
numerical = -7.629986508619395202e-01   exact = -7.629986508619215346e-01
numerical = -7.098753550051981609e-01   exact = -7.098753550051891681e-01
numerical = -6.523666971929593661e-01   exact = -6.523666971929567016e-01
numerical = -5.908279458231363579e-01   exact = -5.908279458231361359e-01
numerical = -5.256392658037404297e-01   exact = -5.256392658037319920e-01
numerical = -4.572033700269202972e-01   exact = -4.572033700269266809e-01
numerical = -3.859430315494376540e-01   exact = -3.859430315494346009e-01
numerical = -3.122984718482869626e-01   exact = -3.122984718482829658e-01
numerical = -2.367246412863528160e-01   exact = -2.367246412863416583e-01
numerical = -1.596884085878914339e-01   exact = -1.596884085878886583e-01
numerical = -8.166567668668148205e-02   exact = -8.166567668668429925e-02
numerical = -3.138442764002505325e-03   exact = -3.138442763995817966e-03
numerical = 7.540817936170511604e-02   exact = 7.540817936170561564e-02
numerical = 1.534889560984077916e-01   exact = 1.534889560984037393e-01
numerical = 2.306215316841280227e-01   exact = 2.306215316841287444e-01
numerical = 3.063294080123730168e-01   exact = 3.063294080123779017e-01
numerical = 3.801448882709880794e-01   exact = 3.801448882709845822e-01
numerical = 4.516119662095988141e-01   exact = 4.516119662096098608e-01
numerical = 5.202891431870277916e-01   exact = 5.202891431870187988e-01
numerical = 5.857521555955454984e-01   exact = 5.857521555955417236e-01
numerical = 6.475965958133356182e-01   exact = 6.475965958133315103e-01
numerical = 7.054404104934658415e-01   exact = 7.054404104934701714e-01
numerical = 7.589262607559805751e-01   exact = 7.589262607559901230e-01
numerical = 8.077237297027219931e-01   exact = 8.077237297027175522e-01
numerical = 8.515313636174096645e-01   exact = 8.515313636174055567e-01
numerical = 8.900785342414694323e-01   exact = 8.900785342414703205e-01
numerical = 9.231271106208548405e-01   exact = 9.231271106208522870e-01
numerical = 9.504729301958779741e-01   exact = 9.504729301958707577e-01
numerical = 9.719470600461793675e-01   exact = 9.719470600461778131e-01
numerical = 9.874168404993306503e-01   exact = 9.874168404993191039e-01
numerical = 9.967867046558591682e-01   exact = 9.967867046558709365e-01
numerical = 9.999987687683450366e-01   exact = 9.999987687683373760e-01
numerical = 9.970331898267456028e-01   exact = 9.970331898267343895e-01
numerical = 9.879082881417837747e-01   exact = 9.879082881417697859e-01
numerical = 9.726804341683682464e-01   exact = 9.726804341683583655e-01
numerical = 9.514437002686613187e-01   exact = 9.514437002686577660e-01
numerical = 9.243292795658529792e-01   exact = 9.243292795658560879e-01
numerical = 8.915046754789243133e-01   exact = 8.915046754789118788e-01
numerical = 8.531726669449635203e-01   exact = 8.531726669449408718e-01
numerical = 8.095700557217633264e-01   exact = 8.095700557217635485e-01
numerical = 7.609662035093780474e-01   exact = 7.609662035093797128e-01
numerical = 7.076613679275334245e-01   exact = 7.076613679275143287e-01
numerical = 6.499848476288921928e-01   exact = 6.499848476288717647e-01
numerical = 5.882929480071971140e-01   exact = 5.882929480071730222e-01
numerical = 5.229667800668460487e-01   exact = 5.229667800668341693e-01
numerical = 4.544099060523621447e-01   exact = 4.544099060523467681e-01
numerical = 3.830458463817629777e-01   exact = 3.830458463817516535e-01
numerical = 3.093154632853592489e-01   exact = 3.093154632853607477e-01
numerical = 2.336742373130134554e-01   exact = 2.336742373129982731e-01
numerical = 1.565894535342588767e-01   exact = 1.565894535342438887e-01
numerical = 7.853731481448762708e-02   exact = 7.853731481448533724e-02
numerical = 1.017198478225900260e-14   exact = -4.910966809321179854e-16
